listing_age,host_age,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,listing_age.1,mean_PriceRange_0.5,restaurants_cnt_0.5,mean_review_cnt_0.5,mean_starts_avg_0.5,mean_PriceRange_1,restaurants_cnt_1,mean_review_cnt_1,mean_starts_avg_1,mean_PriceRange_1.5,restaurants_cnt_1.5,mean_review_cnt_1.5,mean_starts_avg_1.5,mean_PriceRange_2,restaurants_cnt_2,mean_review_cnt_2,mean_starts_avg_2,mean_PriceRange_2.5,restaurants_cnt_2.5,mean_review_cnt_2.5,mean_starts_avg_2.5,mean_PriceRange_3,restaurants_cnt_3,mean_review_cnt_3,mean_starts_avg_3
2.775342466,5.030136986,1,99,100,0,140,1,District 17,house,10,3.5,4,5,216,2,1125,340,15,8,4.93,4.73,4.67,4.73,4.8,4.67,4.67,1,2.775342466,1.064516129,31,86,4.309910283,1.225,80,99.5875,4.042393831,1.364285714,280,171.4857143,3.839492761,1.414578588,878,180.2892938,3.727052464,1.401284109,1246,158.4101124,3.681776152,1.394169835,1578,146.9233207,3.731611605
2.734246575,5.230136986,1,100,100,1,6,1,District 19,house,10,4,3,7,341,2,365,353,50,10,5,5,5,5,5,4.82,4.96,1,2.734246575,1.423076923,26,90.19230769,3.64443027,1.352678571,224,116.7455357,3.823560915,1.422902494,882,158.6099773,3.678993871,1.4111986,1143,156.1854768,3.683108704,1.410486891,1335,153.1303371,3.700567275,1.390703518,1592,147.2876884,3.751242208
2.238356164,2.838356164,3,100,99,1,0,1,District 19,house,10,3,4,4,1079,1,30,247,67,33,4.99,4.97,5,5,5,5,4.76,0,2.238356164,1.375328084,381,171.816273,3.67778984,1.392248062,645,175.6248062,3.737837235,1.423877327,913,174.2190581,3.756668921,1.399010717,1213,160.8672712,3.785882206,1.390324718,1509,151.0861498,3.746281896,1.389719068,1673,151.4076509,3.74565482
2.260273973,2.838356164,3,100,99,1,0,1,District 19,house,10,3,4,5,1164,1,30,243,63,33,4.92,5,5,5,4.97,5,4.75,0,2.260273973,1.375328084,381,171.816273,3.67778984,1.392248062,645,175.6248062,3.737837235,1.423877327,913,174.2190581,3.756668921,1.399010717,1213,160.8672712,3.785882206,1.390324718,1509,151.0861498,3.746281896,1.389719068,1673,151.4076509,3.74565482
2.589041096,5.243835616,1,80,97,0,1,1,District 27,house,6,2,3,4,149,2,1125,341,50,15,4.82,4.88,4.88,4.92,4.94,4.8,4.74,1,2.589041096,0.75,4,31.75,4.531666667,1.25,56,58.66071429,3.150647931,1.205479452,73,59.26027397,3.368328237,1.148148148,108,58.14814815,3.464571838,1.251336898,187,51.50802139,3.394506096,1.251028807,243,51.69958848,3.443212887
2.715068493,7.060273973,1,100,98,0,2,1,District 19,house,6,2,2,3,392,2,182,0,21,0,4.9,5,4.76,4.95,5,4.9,4.95,1,2.715068493,1.139534884,43,238.1627907,3.810611363,1.388520971,453,192.0022075,3.750183197,1.37260274,730,167.1739726,3.76030707,1.388888889,1134,161.3738977,3.797562888,1.405698779,1474,155.8710991,3.766192914,1.385840708,1695,150.9964602,3.764640008
2.775342466,7.060273973,1,100,98,0,2,1,District 19,house,6,2,2,3,236,2,182,0,39,0,4.74,4.87,4.71,4.74,4.71,4.89,4.61,1,2.775342466,1.191489362,47,232.9148936,3.916531598,1.3930131,458,182.8930131,3.718159035,1.378807947,755,164.6635762,3.777944571,1.394305436,1159,160.0578085,3.805565417,1.394934976,1461,155.9691992,3.7680916,1.384705882,1700,149.8570588,3.760658232
2.646575342,6.534246575,3,100,87,0,2,1,District 5,house,16,6,8,12,619,1,1125,317,42,13,4.63,4.73,4.45,4.88,4.9,4.5,4.5,0,2.646575342,1.2,5,60.6,4.291396761,1.123287671,73,65.73972603,3.742810508,1.208588957,163,95.57668712,3.70386376,1.258855586,367,115.6784741,3.884098746,1.279661017,472,120.0911017,3.867975312,1.308685446,852,138.379108,3.783902296
2.183561644,6.616438356,1,100,97,0,4,1,District 30,house,10,2,3,3,135,30,1125,135,70,25,4.81,4.87,4.79,4.99,4.96,4.91,4.91,0,2.183561644,0,0,0,0,1.117647059,17,45.88235294,3.823212923,1.164383562,73,37.23287671,3.510060661,1.208588957,163,45.2208589,3.484092939,1.221621622,185,44.9027027,3.467528981,1.221674877,203,44.97536946,3.49530266
2.756164384,9.821917808,3,100,82,0,4,1,District 2,house,10,2.5,3,6,512,3,1125,144,30,2,4.8,4.83,4.7,5,4.83,4.77,4.67,0,2.756164384,1,11,45.27272727,3.985761054,1.093023256,43,53,3.643838576,1.212765957,94,146.3404255,3.668940386,1.283068783,378,124.7539683,3.833475563,1.301790281,782,133.0805627,3.780277762,1.325493885,1063,143.7648166,3.761871438
2.717808219,11.01369863,3,91,93,0,17,1,District 5,house,6,2.5,2,2,350,2,30,364,16,11,4.44,4.69,4.63,4.44,4.88,4.25,4.75,0,2.717808219,1.277777778,18,60.05555556,4.068364384,1.184210526,38,66.5,4.152002146,1.338870432,301,143.6611296,3.883011415,1.317241379,725,138.702069,3.784223308,1.324701195,1004,147.2539841,3.790301434,1.360093531,1283,154.893219,3.766393938
2.775342466,2.802739726,1,100,100,1,2,1,District 6,private room,4,1,1,2,166,2,1125,293,136,55,4.97,4.95,4.97,5,4.97,4.97,4.89,1,2.775342466,1.293103448,116,141.3534483,4.141858524,1.373056995,193,149.1088083,4.024100113,1.357923497,366,168.9153005,3.900340117,1.334120425,847,151.1452184,3.848102093,1.34157105,1133,153.180053,3.828109161,1.348214286,1344,152.3712798,3.783605324
1.915068493,6.679452055,24,90,52,0,2,1,District 33,private room,1,3,4,1,27,31,1125,319,2,1,5,5,5,5,5,5,5,0,1.915068493,0,0,0,0,0,0,0,0,1,1,18,1.444444444,0.5,2,12,1.972222222,0.5,4,11,2.815781441,0.666666667,6,10.66666667,3.16001591
2.657534247,6.589041096,1,100,100,1,1,1,District 7,house,3,1,3,3,90,30,1125,104,7,3,5,4.86,5,5,5,4.71,5,0,2.657534247,1.4375,16,149.625,3.991540521,1.302325581,86,68.68604651,3.62587615,1.137931034,145,93.47586207,3.802741828,1.350553506,271,120.1845018,3.663570359,1.330188679,424,118.9080189,3.788254037,1.31147541,488,115.7295082,3.742426808
2.734246575,6.276712329,1,100,100,1,29,1,District 21,house,10,2,3,7,281,2,365,341,18,3,4.78,4.78,4.94,5,5,4.72,4.67,1,2.734246575,1.363636364,11,144.1818182,4.019445248,1.304812834,187,93.62032086,3.551903533,1.421545667,427,120.9250585,3.579963242,1.44292804,806,140.8486352,3.705056003,1.411152416,1345,149.9078067,3.718358872,1.407953817,1559,149.4098781,3.708281657
2.736986301,2.8,1,100,93,1,5,1,District 5,private room,3,1,2,2,122,1,1125,59,107,24,4.89,4.89,4.93,4.95,4.93,4.74,4.82,0,2.736986301,1,2,56.5,4.213106796,1.259259259,27,50.37037037,3.899905037,1.110294118,136,99.94117647,3.699050943,1.239482201,309,114.9190939,3.800805837,1.267391304,460,119.1282609,3.844237645,1.285513361,711,113.230661,3.789468783
2.736986301,2.8,1,100,100,1,1,1,District 3,house,6,2,2,2,199,4,1125,4,37,13,5,5,5,5,5,4.95,4.95,0,2.736986301,1,4,11.25,3.072794118,1.125,8,18.75,3.367617716,1.125,8,18.75,3.367617716,1.090909091,11,28.63636364,3.45912382,1.071428571,14,28.85714286,3.300972563,1.057142857,35,47.31428571,3.278741501
2.731506849,6.98630137,3,90,86,1,1,1,District 19,house,4,1,2,2,250,5,90,289,35,7,5,4.97,4.97,4.97,4.97,5,4.91,0,2.731506849,1.414634146,123,141.2276423,4.000226377,1.308880309,259,105.7142857,3.89609636,1.362790698,645,150.5953488,3.709658701,1.410764873,1059,162.9480642,3.714814097,1.397897898,1332,153.1426426,3.729411685,1.381948986,1529,149.058208,3.741680063
2.717808219,3.309589041,3,100,96,1,1,1,District 6,private room,2,1,1,1,125,2,1125,86,59,17,4.98,4.98,4.98,5,5,5,4.97,0,2.717808219,1.425531915,47,138.3191489,3.8608543,1.323170732,164,144.7560976,4.042776876,1.341829085,667,160.5847076,3.816411338,1.368794326,987,166.7386018,3.844620406,1.363489499,1238,156.7584814,3.820328067,1.354195323,1454,148.1884457,3.76995566
2.747945205,5.230136986,1,100,100,1,6,1,District 19,house,10,4,3,7,352,2,365,346,51,12,5,4.96,5,5,5,4.71,4.9,1,2.747945205,1.423076923,26,90.19230769,3.64443027,1.352678571,224,116.7455357,3.823560915,1.422902494,882,158.6099773,3.678993871,1.4111986,1143,156.1854768,3.683108704,1.410486891,1335,153.1303371,3.700567275,1.390703518,1592,147.2876884,3.751242208
2.64109589,5.734246575,1,100,100,1,6,1,District 5,house,10,3.5,3,6,450,3,28,34,90,40,4.94,4.96,4.86,4.97,4.99,4.7,4.89,1,2.64109589,1.289256198,121,140.214876,4.14148771,1.346341463,205,148.5707317,4.025381747,1.341935484,310,148.3451613,3.928056059,1.322195704,838,151.5560859,3.850629895,1.350766456,1109,154.3624887,3.819713874,1.349134688,1329,152.1369451,3.788106751
2.756164384,4.857534247,1,100,100,1,83,1,District 5,house,12,3.5,4,13,213,2,29,296,79,26,4.86,4.9,4.68,4.92,4.94,4.85,4.86,1,2.756164384,1.107142857,28,48.5,3.502960597,1.0375,80,71.025,3.667293852,1.24691358,243,121.8600823,3.871067197,1.254143646,362,118,3.91513694,1.256790123,405,115.1185185,3.873450581,1.316770186,644,127.5201863,3.794250103
2.684931507,5.230136986,1,100,100,1,6,1,District 19,house,16,8,6,16,921,2,365,343,12,3,5,5,5,5,5,4.67,4.92,1,2.684931507,1.423076923,26,90.19230769,3.64443027,1.352678571,224,116.7455357,3.823560915,1.422902494,882,158.6099773,3.678993871,1.4111986,1143,156.1854768,3.683108704,1.410486891,1335,153.1303371,3.700567275,1.390703518,1592,147.2876884,3.751242208
2.75890411,5.408219178,1,100,90,0,79,1,District 7,house,2,1,1,1,65,1,365,346,52,23,4.83,4.87,4.77,4.96,4.9,4.67,4.79,0,2.75890411,1.583333333,12,167.25,4.230271919,1.225,40,74.725,3.774530727,1.448051948,154,96.03896104,3.429968769,1.304526749,243,104.6213992,3.575829684,1.355481728,301,121.7641196,3.648997894,1.318077803,437,118.0389016,3.755354968
2.769863014,6.424657534,1,100,82,1,1,1,District 7,private room,2,1,1,1,91,2,14,78,53,18,4.96,4.94,5,4.98,5,4.91,4.98,0,2.769863014,1,20,37.45,3.789821297,1.18,50,68.48,3.872032319,1.22972973,74,69.37837838,3.745030924,1.398843931,173,95.80346821,3.53285671,1.291044776,268,100.0783582,3.527637453,1.328488372,344,112.2325581,3.602599429
2.602739726,7.2,1,100,100,0,9,1,District 19,house,10,2,3,7,217,1,1125,159,99,33,4.78,4.83,4.92,5,4.88,4.46,4.71,1,2.602739726,1.333333333,24,74.125,3.504995414,1.305699482,193,112.7927461,3.888754913,1.364102564,780,146.6858974,3.672354388,1.414545455,1100,157.6954545,3.687394136,1.408708938,1309,153.7853323,3.694183735,1.391221374,1572,147.6933842,3.747255998
1.304109589,3.35890411,1,93,99,0,10,1,District 6,hotel,2,1,1,1,237,1,365,234,8,5,4.75,4.75,5,4.88,4.75,4.88,4.63,1,1.304109589,1.375886525,141,122.9929078,4.10940616,1.330232558,215,156.9162791,4.035102367,1.291814947,281,134.9430605,4.008191056,1.344563553,653,163.0290965,3.828527374,1.328893443,976,143.8381148,3.827732565,1.336842105,1235,148.0825911,3.804693981
2.564383562,3.35890411,1,93,99,0,10,1,District 6,hotel,4,1,1,2,300,1,365,201,5,3,4.6,4.6,5,5,4.8,5,4.4,1,2.564383562,1.368055556,144,125.3263889,4.11230926,1.327102804,214,156.4719626,4.035878324,1.290780142,282,134.8723404,4.010135491,1.342943854,659,162.2883156,3.829661324,1.322778345,979,143.6036772,3.828739669,1.336019339,1241,147.7389202,3.803925547
2.717808219,3.35890411,1,93,99,0,10,1,District 6,hotel,4,1,1,2,241,1,365,223,4,0,5,4.5,5,4.75,5,5,4.5,1,2.717808219,1.362318841,138,123.5942029,4.121697155,1.327102804,214,156.4719626,4.035878324,1.290322581,279,134.5985663,4.008978547,1.335755814,688,160.0944767,3.831310029,1.330365974,1011,153.2274975,3.830179061,1.332532051,1248,146.9567308,3.804248055
2.698630137,5.145205479,1,100,98,0,128,1,District 17,house,12,4.5,4,11,359,2,365,251,58,20,4.83,4.91,4.67,4.88,4.95,4.71,4.74,1,2.698630137,1.272727273,22,169.6363636,3.827098989,1.37593985,133,147.2481203,3.929895767,1.480446927,537,169.3612663,3.747738143,1.460837887,1098,169.4708561,3.667049855,1.419790105,1334,154.4385307,3.679551235,1.427312775,1589,146.1132788,3.68870265
2.756164384,5.145205479,1,100,98,0,128,1,District 17,house,12,4.5,4,11,269,2,365,211,59,25,4.76,4.83,4.63,4.75,4.88,4.78,4.73,1,2.756164384,1.272727273,22,132.1363636,3.939176169,1.391304348,138,148.0942029,3.954813597,1.491166078,566,184.0070671,3.742509144,1.439341421,1154,165.6057192,3.675764933,1.415247964,1351,153.0199852,3.685482966,1.425705329,1595,146.7216301,3.692998081
2.717808219,5.145205479,1,100,98,0,128,1,District 17,house,12,4.5,4,11,282,2,365,200,56,18,4.75,4.89,4.43,4.95,4.96,4.86,4.82,1,2.717808219,1.238095238,21,168,3.79248839,1.371212121,132,148.1666667,3.92965605,1.47645951,531,168.4011299,3.749159278,1.465549348,1074,171.0679702,3.669399711,1.421052632,1330,154.781203,3.678639354,1.426054122,1589,146.1258653,3.688356425
2.410958904,6.279452055,1,100,99,0,4,1,District 24,house,10,3,3,8,220,1,30,349,82,13,4.96,4.98,4.91,4.99,5,4.87,4.94,1,2.410958904,1.032258065,31,102.0322581,4.187357735,1.086206897,58,103.2586207,4.139587114,1.323636364,275,97.99272727,3.792707925,1.415879017,529,116.6162571,3.661476677,1.406436234,839,122.2061979,3.67386485,1.398236591,1361,137.4496694,3.687312906
2.64109589,4.728767123,1,100,100,0,13,1,District 18,house,10,3,3,7,621,2,1125,269,33,10,4.88,4.91,4.91,5,5,4.91,4.76,1,2.64109589,1.434782609,23,117.7826087,3.39558806,1.516431925,213,162.3380282,3.718839359,1.524691358,648,168.2376543,3.655765598,1.463782696,994,167.334004,3.680379373,1.442196532,1384,151.7492775,3.671963492,1.434545455,1650,143.6169697,3.691370481
2.717808219,5.145205479,1,100,98,0,128,1,District 17,house,12,4.5,4,11,296,2,365,198,70,24,4.91,4.93,4.77,4.97,4.94,4.89,4.87,1,2.717808219,1.25,24,156.9583333,3.997168947,1.382352941,136,148.4264706,3.95724379,1.496441281,562,173.6476868,3.73908345,1.439341421,1154,165.5389948,3.676074019,1.416112343,1353,153.0362158,3.684878802,1.424261471,1591,146.9937146,3.692561429
2.504109589,6.142465753,1,100,90,1,1,1,District 25,private room,2,1,1,1,62,3,1125,300,31,14,4.87,5,4.77,5,5,4.87,4.9,0,2.504109589,0,0,0,0,1.4,5,55.4,3.174010866,1.672727273,110,76,3.46240637,1.633540373,161,79.47204969,3.529120984,1.560553633,289,112.9792388,3.60284708,1.546218487,357,114.977591,3.61029916
2.736986301,2.863013699,1,100,100,1,1,1,District 19,house,4,1,1,2,174,2,1125,241,106,45,4.93,4.96,4.96,4.79,4.88,4.98,4.91,0,2.736986301,1.608187135,171,245.5672515,3.805537165,1.410714286,616,183.5357143,3.732676123,1.4030837,908,165.1244493,3.731253707,1.41875,1280,155.3867188,3.729020925,1.419188667,1553,155.8293625,3.752724937,1.399181765,1711,152.1677382,3.748481905
2.761643836,5.145205479,1,100,98,0,128,1,District 17,house,12,4.5,4,11,273,2,365,192,79,34,4.84,4.91,4.67,4.94,5,4.86,4.82,1,2.761643836,1.333333333,15,98.26666667,3.593821766,1.426751592,157,159.6496815,3.913596351,1.47454844,609,180.9605911,3.725729673,1.441373534,1194,163.9145729,3.671070542,1.411982249,1352,153.2071006,3.687926478,1.428660436,1605,147.3632399,3.694662149
2.698630137,5.145205479,1,100,98,0,128,1,District 17,house,12,4.5,4,11,284,2,365,307,66,29,4.89,4.91,4.8,4.85,4.94,4.85,4.83,1,2.698630137,1.304347826,23,163.4782609,3.86411953,1.392592593,135,153.5703704,3.935482756,1.491891892,555,172.7027027,3.74100776,1.444833625,1142,166.5691769,3.673738682,1.41697417,1355,153.0162362,3.683597641,1.427854454,1594,146.5012547,3.690754931
2.783561644,3.684931507,1,100,79,1,2,1,District 7,house,2,1,1,1,95,2,30,96,53,15,4.96,4.92,4.9,5,4.92,4.81,4.96,0,2.783561644,1.212121212,33,53.48484848,3.430387964,1.2,85,64.17647059,3.628473859,1.143835616,146,91.01369863,3.778270653,1.25,228,113.4078947,3.856205703,1.304157549,457,115.2538293,3.755479091,1.317907445,497,115.5774648,3.737552979
2.619178082,4.728767123,1,100,100,0,13,1,District 17,house,10,3,3,7,650,2,1125,273,15,0,4.93,4.87,4.8,5,5,4.87,4.93,1,2.619178082,1.368421053,19,94.94736842,3.407712865,1.524271845,206,168.2524272,3.748571045,1.53,600,172.425,3.677707207,1.469061876,1002,167.3433134,3.677578357,1.439824945,1371,152.5609044,3.66594934,1.435286935,1638,143.5347985,3.688463927
2.638356164,5.84109589,1,100,93,1,1,1,District 27,private room,3,1,1,1,59,1,14,0,153,102,4.91,4.95,4.93,4.84,4.92,4.91,4.93,0,2.638356164,1.2,5,19.4,4.242074592,1.269230769,52,42.36538462,3.648502915,1.237113402,97,44.36082474,3.604416155,1.257142857,175,49.82857143,3.566003018,1.263157895,228,48.37280702,3.488070647,1.2578125,256,47.2734375,3.519432072
2.761643836,9.898630137,1,100,100,1,1,1,District 27,private room,3,1,1,2,68,1,1125,29,108,33,4.94,4.96,4.95,4.98,4.98,4.94,4.96,1,2.761643836,1.285714286,7,49,4.01002119,1.314814815,54,41.7037037,3.619435666,1.20212766,94,45.08510638,3.678301826,1.230769231,169,45.94674556,3.58963955,1.268398268,231,48.22077922,3.496717082,1.271375465,269,49.17100372,3.528563516
2.75890411,6.523287671,1,93,100,0,4,1,District 19,house,4,1,1,2,150,2,1125,363,48,22,4.4,4.46,4.63,4.85,4.48,4.58,4.35,1,2.75890411,1.513274336,226,147.7168142,3.515282031,1.486,500,151.484,3.606067085,1.438139535,1075,157.7609302,3.666184154,1.42734375,1280,159.1695313,3.706079089,1.422425952,1418,156.3892807,3.722647844,1.411802437,1559,151.6632457,3.730756601
2.736986301,2.775342466,1,100,100,1,1,1,District 29,house,8,2,3,3,188,4,14,182,59,18,4.97,4.98,4.97,4.98,4.97,4.91,4.98,1,2.736986301,0,0,0,0,1.5,4,31.25,4.079250695,1.302325581,43,29.72093023,3.263129125,1.101694915,59,26.08474576,3.390393,1.1,60,25.95,3.359812376,1.134328358,67,29.25373134,3.340962722
2.750684932,2.775342466,1,100,100,1,2,1,District 6,private room,3,1,1,1,75,1,8,96,165,70,4.96,4.98,4.92,4.98,4.99,4.98,4.9,1,2.750684932,1.326530612,49,106.1020408,4.323088201,1.377142857,175,142.9542857,4.094745366,1.296296296,243,147.0781893,4.0324579,1.325333333,375,153.4026667,3.89758624,1.306526807,858,144.5792541,3.840345306,1.330486763,1171,149.7309991,3.836852392
2.756164384,2.936986301,1,90,91,0,1,1,District 6,house,5,2,2,4,204,2,1125,262,59,29,4.66,4.75,4.71,4.97,4.93,4.76,4.59,0,2.756164384,1.402597403,77,123.4545455,4.104317778,1.387640449,178,152.1629213,4.042466286,1.335515548,611,170.806874,3.818242822,1.357377049,915,164.8448087,3.847147158,1.345329906,1167,152.4181662,3.840581955,1.362298528,1427,150.8675543,3.773675089
2.756164384,4.057534247,1,100,98,1,4,1,District 19,remote house,6,2,2,3,224,3,28,156,75,33,4.84,4.95,4.83,4.96,4.85,4.85,4.75,0,2.756164384,1.496402878,139,195.5251799,3.608898834,1.527985075,536,167.5242537,3.585716199,1.476409666,869,163.5258918,3.657582121,1.430064309,1244,159.3963023,3.692851025,1.420300214,1399,156.4867763,3.717199407,1.430340557,1615,149.1572755,3.709959857
2.717808219,6.449315068,1,100,100,1,3,1,District 6,house,8,3.5,3,4,495,4,180,97,52,24,4.96,4.94,4.81,5,5,4.81,4.71,0,2.717808219,1.407894737,76,117.9605263,4.104156852,1.38150289,173,137.583815,4.035506848,1.32689211,621,168.4718196,3.821823201,1.36315229,939,165.6027689,3.84818026,1.350594228,1178,153.1791171,3.842641562,1.360416667,1440,149.9020833,3.774413066
2.550684932,4.038356164,1,100,100,0,3,1,District 21,house,4,1,2,3,99,30,1125,222,7,2,4.29,4.86,4.43,5,5,4.86,4.86,1,2.550684932,1.3,10,144.7,4.089015672,1.312138728,173,85.21965318,3.546344752,1.427895981,423,121.7730496,3.589742397,1.437346437,814,137.5687961,3.714796457,1.413204748,1348,149.5103858,3.709458909,1.407886231,1547,150.3303167,3.708555021
2.608219178,9.882191781,1,100,99,1,4,1,District 19,house,4,1,1,2,150,3,50,198,111,38,4.95,4.97,4.98,4.95,4.98,4.95,4.95,1,2.608219178,1.52,200,164.715,3.64712928,1.520231214,519,168.2196532,3.607640405,1.446610956,1077,160.2200557,3.664736943,1.43609605,1291,160.0658404,3.700901142,1.422752809,1424,156.2865169,3.721577704,1.418676562,1617,149.4533086,3.728469251
2.64109589,3.175342466,1,100,100,0,1,1,District 7,house,8,3,3,3,257,2,1125,82,49,18,5,5,4.96,5,4.96,4.71,4.82,1,2.64109589,1,7,89.57142857,3.741842996,1.280487805,82,73.74390244,3.632689241,1.161490683,161,95.20496894,3.809507364,1.242424242,264,124.5,3.908465254,1.325056433,443,121.1625282,3.806884218,1.313131313,495,116.6141414,3.736182856
2.715068493,4.057534247,1,100,98,1,4,1,District 19,remote house,8,2,3,4,214,3,28,100,107,41,4.88,4.96,4.81,4.94,4.98,4.93,4.9,0,2.715068493,1.613861386,101,204.2277228,3.625125427,1.536290323,496,174.1995968,3.586282444,1.459232614,834,156.4232614,3.661673512,1.431654676,1251,159.3780975,3.686683342,1.424657534,1387,156.7541456,3.712206967,1.432449105,1621,148.3935842,3.708421576
2.720547945,4.191780822,1,100,98,0,19,1,District 19,house,6,1,1,4,333,1,1125,320,22,2,4.36,4.45,4.55,4.41,4.05,4.91,4.55,1,2.720547945,1.375,392,168.7857143,3.677912692,1.391975309,648,174.558642,3.736925355,1.418729817,929,173.4876211,3.749979197,1.39441249,1217,160.7009039,3.779305486,1.39339934,1515,150.8983498,3.743675065,1.391562686,1683,151.3701723,3.746868165
2.726027397,4.191780822,1,100,98,0,19,1,District 19,house,8,1,2,5,371,1,1125,307,47,14,4.36,4.49,4.04,4.72,4.64,4.96,4.4,1,2.726027397,1.366583541,401,169.4812968,3.692228942,1.382175227,662,173.1238671,3.730059986,1.420828905,941,172.4580234,3.751061213,1.395695364,1208,157.2599338,3.773336766,1.400655738,1525,150.7298361,3.748689009,1.394893112,1684,151.8847981,3.750926693
2.745205479,4.191780822,1,100,98,0,19,1,District 19,house,8,2,1,5,464,1,1125,303,43,7,4.47,4.58,4.37,4.67,4.53,4.95,4.6,1,2.745205479,1.365,400,174.935,3.697356085,1.389423077,624,178.6698718,3.731814049,1.418729817,929,171.5931109,3.759217973,1.394693201,1206,156.9253731,3.76879661,1.399344262,1525,150.7613115,3.751145814,1.393705463,1684,151.7203088,3.749971915
2.638356164,4.076712329,1,100,99,1,2,1,District 19,house,4,1,1,2,195,2,1125,111,153,67,4.96,4.92,4.97,4.97,5,5,4.73,1,2.638356164,1.328912467,377,148.5172414,3.666458201,1.405759162,764,170.1426702,3.738373175,1.426426426,999,167.4804805,3.714943407,1.405652535,1203,153.7157107,3.727253897,1.405189621,1503,151.5888224,3.739492375,1.392792793,1665,151.4936937,3.748311764
2.742465753,4.191780822,1,100,98,0,19,1,District 19,house,6,1,2,4,371,1,1125,321,10,4,4.7,4.8,4.5,5,5,5,4.6,1,2.742465753,1.37434555,382,171.3926702,3.676539081,1.391304348,644,175.3074534,3.736792687,1.42019544,921,173.4267101,3.753744439,1.394888706,1213,160.9587799,3.782625883,1.391017173,1514,150.8778071,3.744785057,1.390681004,1674,151.3739546,3.745339229
2.745205479,4.191780822,1,100,98,0,19,1,District 19,house,6,1,2,4,371,1,1125,341,52,8,4.58,4.75,4.56,4.71,4.62,4.98,4.67,1,2.745205479,1.374025974,385,170.225974,3.677635794,1.394453005,649,174.8967643,3.737551958,1.421621622,925,173.6075676,3.752255265,1.394888706,1213,160.9587799,3.782625883,1.392338177,1514,150.9081902,3.744011885,1.390578414,1677,151.7245081,3.748183175
2.698630137,5.846575342,1,99,99,0,184,1,District 19,house,3,1,1,2,225,2,1125,362,30,14,4.23,4.3,4.23,4.9,4.43,4.3,4.43,1,2.698630137,1.316831683,101,96.94059406,3.991225165,1.350100604,497,143.6961771,3.753687248,1.375488918,767,164.2307692,3.765270414,1.401561145,1153,163.2506505,3.769382401,1.383088235,1360,152.4977941,3.752507235,1.379898862,1582,148.4816688,3.733527787
2.736986301,6.947945205,1,100,100,1,2,1,District 33,private room,2,1,1,1,68,1,1125,365,26,22,4.85,4.92,4.81,4.96,5,4.85,4.88,1,2.736986301,0,0,0,0,1.5,4,31.25,4.079250695,1.6,5,26,3.783400556,1.6,5,26,3.783400556,1,18,20.72222222,3.488707569,1.217391304,46,27.19565217,3.300317086
2.747945205,6.838356164,1,100,100,1,2,1,District 7,house,9,2,4,4,225,2,1125,178,76,46,4.88,5,5,5,5,5,5,1,2.747945205,1.344827586,29,83.79310345,3.68078864,1.23880597,67,70.86567164,3.753223323,1.245098039,102,62.43137255,3.6924557,1.306034483,232,104.2974138,3.586607814,1.326086957,322,116.9285714,3.602931773,1.304255319,470,113.0808511,3.73711806
2.726027397,4.191780822,1,100,98,0,19,1,District 19,house,10,2,2,5,543,1,1125,257,58,6,4.53,4.69,4.43,4.64,4.47,4.98,4.6,1,2.726027397,1.358778626,393,175.8600509,3.695763739,1.399355878,621,179.2302738,3.733211115,1.420258621,928,172.3006466,3.76297333,1.396366639,1211,160.7563997,3.774535601,1.392904074,1522,150.17477,3.750994134,1.39347181,1685,151.6718101,3.749156512
2.717808219,6.298630137,1,100,92,1,1,1,District 16,house,3,1,1,1,87,1,14,19,112,31,4.89,4.96,4.96,5,4.98,4.88,4.94,0,2.717808219,0,0,0,0,1.189655172,58,43.12068966,3.793638142,1.266055046,109,45.29357798,3.677590463,1.181818182,165,47.46060606,3.694141006,1.1886121,281,56.81494662,3.65485334,1.183870968,310,58.42580645,3.676948152
2.717808219,6.350684932,1,100,91,1,3,1,District 19,house,10,1,3,7,291,2,1125,145,85,26,4.93,4.98,4.85,4.99,4.96,4.92,4.84,0,2.717808219,1.105263158,19,90.42105263,2.973011772,1.443396226,106,167.009434,3.760511825,1.279792746,193,113.9378238,3.815561484,1.283975659,493,103.6409736,3.722947286,1.357731959,970,157.5474227,3.72067444,1.383982036,1336,152.2088323,3.724157176
2.621917808,5.41369863,1,80,90,1,2,1,District 15,house,8,2,3,3,295,2,7,0,12,0,4.92,5,5,5,5,4.92,4.92,0,2.621917808,1.5,6,101.3333333,2.766882126,1.631578947,57,168.9473684,3.235104304,1.585106383,94,125.0106383,3.203917775,1.577319588,97,123.5360825,3.222663815,1.4921875,128,115.03125,3.432658413,1.425806452,155,102.5290323,3.443138574
